valid,air_temperature,dew_point,relative_humidity,wind_direction,wind_speed,sea_level_pressure,one_hour_precipitation,wind_gust,cloud_coverage_level1,cloud_coverage_level2,cloud_coverage_level,cloud_height_level1,cloud_height_level,cloud_height_level.1
2016-10-21 3:00:00,5,4,93.24,320,2,,0,,SCT,,,600,,
2016-10-21 19:00:00,7,6,93.35,300,2,,0,,SCT,,,4800,,
2016-10-22 11:00:00,12,4,58.02,220,6,,0,,FEW,,,3000,,
2016-10-23 3:00:00,6,5,93.3,50,5,,0,,FEW,BKN,,800,2500,
2016-10-23 19:00:00,8,7,93.4,90,6,,0,,BKN,,,600,,
2016-10-24 11:00:00,12,9,81.87,90,5,,0,,BKN,,,1300,,
2016-10-25 3:30:00,12,11,93.6,60,9,,0,,BKN,,,1400,,
2016-10-25 19:30:00,13,13,100,0,0,,0,,NSC,,,,,
2016-10-26 11:30:00,15,7,58.77,350,12,,0,,FEW,SCT,,2800,3400,
2016-10-27 3:30:00,5,2,80.93,280,3,,0,,FEW,SCT,,4000,6000,
2016-10-27 19:30:00,8,5,81.34,320,6,,0,,,,,,,
2016-10-28 11:30:00,12,5,62.23,160,4,,0,,,,,,,
2016-10-29 3:30:00,10,9,93.5,,3,,0,,OVC,,,600,,
2016-10-29 19:30:00,12,2,50.36,330,18,,0,,,,,,,
2016-10-30 11:30:00,11,3,57.77,310,16,,0,,SCT,BKN,,3900,5000,
2016-10-31 3:30:00,4,1,80.79,180,3,,0,,,,,,,
2016-10-31 19:30:00,4,1,80.79,,2,,0,,,,,,,
2016-11-01 11:30:00,13,6,62.46,150,4,,0,,,,,,,
2016-11-02 3:30:00,4,4,100,350,1,,0,,FEW,,,300,,
2016-11-02 19:30:00,7,4,81.2,270,12,,0,,,,,,,
2016-11-03 11:30:00,8,-2,49.24,300,15,,0,,SCT,,,4500,,
2016-11-04 3:30:00,-3,-4,92.8,10,3,,0,,FEW,,,3200,,
2016-11-04 20:30:00,3,1,86.69,110,5,,0,,,,,,,
2016-11-05 12:30:00,9,3,66.05,100,12,,0,,BKN,,,2500,,
2016-11-06 4:30:00,8,6,87.19,290,12,,0,,FEW,BKN,,1200,4300,
2016-11-06 20:30:00,6,4,86.99,310,9,,0,,FEW,BKN,,1000,1500,
2016-11-07 12:30:00,8,3,70.68,250,7,,0,,SCT,OVC,,2100,8700,
2016-11-08 4:30:00,1,-1,86.49,,2,,0,,,,,,,
2016-11-08 20:30:00,2,1,93.08,300,7,,0,,FEW,,,1200,,
2016-11-09 12:30:00,6,-3,52.45,310,7,,0,,FEW,,,3200,,
2016-11-10 4:30:00,0,-2,86.39,30,5,,0,,,,,,,
2016-11-10 20:30:00,4,3,93.19,,1,,0,,FEW,SCT,,600,4300,
2016-11-11 12:30:00,4,3,93.19,20,8,,0,,FEW,BKN,,500,600,
2016-11-12 4:30:00,4,3,93.19,10,7,,0,,FEW,BKN,OVC,1100,2700,3500
2016-11-12 20:30:00,2,-2,74.8,330,16,,0,,BKN,BKN,,2100,8700,
2016-11-13 12:30:00,4,-5,51.89,350,14,,0,,FEW,,,4000,,
2016-11-14 4:30:00,0,-3,80.22,360,5,,0,,,,,,,
2016-11-14 20:30:00,-2,-3,92.86,340,1,,0,,,,,,,
2016-11-15 13:00:00,1,-1,86.49,60,3,,0,,FEW,,,400,,
2016-11-16 5:00:00,0,0,100,130,3,,0,,BKN,OVC,,300,400,
2016-11-16 21:00:00,2,2,100,80,6,,0,,BKN,OVC,,300,2200,
2016-11-17 13:00:00,5,3,86.89,50,5,,0,,OVC,,,800,,
2016-11-18 5:00:00,2,2,100,80,7,,0,,BKN,,,400,,
2016-11-18 21:00:00,7,6,93.35,,4,,0,,FEW,,,2000,,
2016-11-19 13:00:00,12,9,81.87,70,4,,0,,NSC,,,,,
2016-11-20 5:00:00,6,6,100,70,4,,0,,OVC,,,3800,,
2016-11-20 21:30:00,9,9,100,160,9,,0,,FEW,,,700,,
2016-11-21 14:30:00,11,8,81.74,130,16,,0,,FEW,,,2000,,
2016-11-22 6:30:00,5,4,93.24,70,8,,0,,FEW,,,1000,,
2016-11-22 22:30:00,6,4,86.99,30,8,,0,,FEW,,,1300,,
2016-11-23 14:30:00,9,6,81.47,50,8,,0,,SCT,,,3700,,
2016-11-24 6:30:00,6,3,81.07,60,7,,0,,BKN,,,2000,,
2016-11-24 22:30:00,8,4,75.84,50,9,,0,,OVC,,,2500,,
2016-11-25 14:30:00,8,6,87.19,80,2,,0,,OVC,,,2200,,
2016-11-26 6:30:00,7,6,93.35,60,4,,0,,NSC,,,,,
2016-11-26 21:00:00,8,6,87.19,290,6,,0,,FEW,SCT,BKN,1100,1700,2000
2016-11-27 12:01:00,9,3,66.05,300,17,,0,28,BKN,BKN,,2700,3300,
2016-11-28 4:00:00,2,-3,69.46,310,12,,0,,FEW,,,3700,,
2016-11-28 20:00:00,1,-5,64.23,330,12,,0,,FEW,,,3800,,
2016-11-29 12:00:00,2,-5,59.79,300,10,,0,,FEW,,,3000,,
2016-11-30 4:00:00,-1,-7,63.75,270,6,,0,,,,,,,
2016-11-30 20:00:00,3,-5,55.68,240,3,,0,,,,,,,
2016-12-01 10:30:00,4,0,75.16,280,14,,0,,SCT,BKN,,3500,4600,
2016-12-02 1:00:00,6,-1,60.79,280,33,,0,46,SCT,BKN,,3300,4200,
2016-12-02 14:00:00,6,-4,48.67,330,22,,0,,FEW,SCT,,4300,4700,
2016-12-03 6:00:00,1,-4,69.25,240,6,,0,,FEW,,,1700,,
2016-12-03 22:00:00,-2,-5,79.92,,1,,0,,,,,,,
2016-12-04 14:00:00,0,-2,86.39,0,0,,0,,,,,,,
2016-12-05 5:30:00,-5,-7,85.85,40,6,,0,,FEW,,,800,,
2016-12-05 21:30:00,-4,-5,92.74,320,4,,0,,FEW,BKN,,400,1300,
2016-12-06 12:30:00,0,-5,69.04,310,11,,0,,FEW,,,1400,,
2016-12-07 4:30:00,-2,-3,92.86,220,6,,0,,FEW,,,4600,,
2016-12-07 20:00:00,-3,-4,92.8,40,7,,0,,NSC,,,,,
2016-12-08 10:00:00,-1,-2,92.92,110,3,,0,,OVC,,,300,,
2016-12-09 1:30:00,-2,-2,100,40,2,,0,,OVC,,,100,,
2016-12-09 17:00:00,8,0,57,290,13,,0,,SCT,BKN,,3900,4800,
2016-12-10 8:30:00,8,4,75.84,,2,,0,,FEW,SCT,,4400,8400,
2016-12-11 0:00:00,3,0,80.65,170,3,,0,,,,,,,
2016-12-11 13:01:00,10,3,61.76,280,29,,0,42,,,,,,
2016-12-12 4:30:00,6,4,86.99,290,10,,0,,FEW,SCT,BKN,1300,1600,3000
2016-12-12 17:00:00,5,1,75.33,350,14,,0,,FEW,SCT,,1900,5100,
2016-12-13 8:30:00,-4,-7,79.62,30,3,,0,,,,,,,
2016-12-14 0:30:00,-3,-5,86.07,30,6,,0,,,,,,,
2016-12-14 16:30:00,-1,-2,92.92,,2,,0,,FEW,OVC,,1100,1600,
2016-12-15 8:00:00,2,-1,80.51,280,5,,0,,BKN,,,3600,,
2016-12-16 0:00:00,-3,-4,92.8,60,3,,0,,BKN,,,400,,
2016-12-16 13:00:00,0,-1,92.97,50,3,,0,,BKN,,,2800,,
2016-12-17 4:30:00,-3,-4,92.8,30,8,,0,,BKN,,,600,,
2016-12-17 20:00:00,-2,-4,86.18,300,12,,0,,BKN,,,900,,
2016-12-18 11:30:00,0,-1,92.97,,2,,0,,BKN,OVC,,700,9500,
2016-12-19 1:30:00,-1,-2,92.92,50,6,,0,,OVC,,,300,,
2016-12-19 15:30:00,-1,-1,100,100,8,,0,,BKN,OVC,,200,300,
2016-12-20 7:30:00,-3,-4,92.8,90,10,,0,,OVC,,,300,,
2016-12-20 22:50:00,-3,-4,92.8,100,8,,0,,OVC,,,200,,
2016-12-21 14:30:00,-3,-4,92.8,110,9,,0,,SCT,OVC,,500,600,
2016-12-22 6:30:00,-3,-3,100,140,6,,0,,OVC,,,400,,
2016-12-22 22:30:00,-3,-4,92.8,190,2,,0,,BKN,OVC,,200,300,
2016-12-23 14:30:00,0,-2,86.39,,2,,0,,FEW,SCT,BKN,1000,1900,3700
2016-12-24 6:30:00,-1,-1,100,130,3,,0,,BKN,OVC,,100,200,
2016-12-24 21:30:00,0,-1,92.97,200,8,,0,,BKN,,,300,,
2016-12-25 13:00:00,7,3,75.68,260,11,,0,,FEW,SCT,BKN,2000,3600,5300
2016-12-26 5:00:00,10,5,71.07,310,13,,0,,BKN,,,3300,,
2016-12-26 20:30:00,11,6,71.26,270,8,,0,,BKN,,,3400,,
2016-12-27 9:30:00,5,-3,56.22,260,18,,0,28,FEW,BKN,,3000,6000,
2016-12-27 22:30:00,5,0,70.08,310,13,,0,,FEW,,,2000,,
2016-12-28 14:00:00,5,-6,44.85,340,20,,0,,,,,,,
2016-12-29 6:00:00,0,-6,63.99,280,3,,0,,,,,,,
2016-12-29 22:00:00,-2,-5,79.92,,2,,0,,,,,,,
2016-12-30 14:00:00,3,-3,64.7,210,5,,0,,,,,,,
2016-12-31 6:00:00,-7,-7,100,360,3,,0,,,,,,,
2016-12-31 21:14:00,-6,-6,100,40,2,,0,,NSC,,,,,
2017-01-01 11:00:00,-6,-6,100,70,5,,0,,VV,,,100,,
2017-01-02 0:30:00,-5,-6,92.69,70,6,,0,,SCT,OVC,,500,600,
2017-01-02 16:00:00,-6,-6,100,220,3,,0,,SCT,,,200,,
2017-01-03 7:30:00,0,-5,69.04,,2,,0,,,,,,,
2017-01-03 22:30:00,2,-6,55.41,250,13,,0,,FEW,BKN,,3200,7000,
2017-01-04 12:30:00,5,-2,60.54,260,21,,0,,FEW,BKN,BKN,2800,3500,4200
2017-01-05 3:00:00,1,-4,69.25,300,14,,0,,SCT,,,3500,,
2017-01-05 19:00:00,-4,-10,63.03,350,14,,0,,SCT,,,4000,,
2017-01-06 9:30:00,-7,-11,73.13,340,11,,0,,FEW,BKN,,800,1800,
2017-01-07 0:30:00,-11,-18,56.3,330,12,,0,,FEW,,,3200,,
2017-01-07 16:00:00,-9,-17,52.31,320,10,,0,,,,,,,
2017-01-08 7:30:00,-10,-11,92.38,80,4,,0,,FEW,SCT,BKN,4800,6600,8600
2017-01-08 23:30:00,-8,-14,62.02,60,8,,0,,FEW,,,2000,,
2017-01-09 15:30:00,-4,-11,58.22,360,7,,0,,,,,,,
2017-01-10 7:00:00,-9,-10,92.44,70,6,,0,,FEW,BKN,,1100,3400,
2017-01-10 23:00:00,-13,-15,84.93,20,2,,0,,,,,,,
2017-01-11 14:30:00,-4,-11,58.22,120,5,,0,,,,,,,
2017-01-12 3:30:00,-7,-8,92.57,30,5,,0,,SCT,BKN,,600,1300,
2017-01-12 17:30:00,-4,-6,85.96,40,3,,0,,FEW,SCT,BKN,700,4800,6300
2017-01-13 9:30:00,4,1,80.79,220,7,,0,,FEW,BKN,,4300,6200,
2017-01-14 1:00:00,2,-3,69.46,300,17,,0,27,FEW,BKN,,2300,4400,
2017-01-14 13:30:00,0,-1,92.97,220,8,,0,,SCT,BKN,,400,1200,
2017-01-15 4:30:00,0,-4,74.44,250,5,,0,,,,,,,
2017-01-15 20:30:00,-4,-7,79.62,210,4,,0,,,,,,,
2017-01-16 10:05:00,-7,-8,92.57,90,3,,0,,SCT,,,200,,
2017-01-17 2:00:00,-4,-7,79.62,250,3,,0,,,,,,,
2017-01-17 17:30:00,-2,-7,68.61,330,7,,0,,,,,,,
2017-01-18 9:30:00,-2,-8,63.51,,2,,0,,,,,,,
2017-01-19 1:30:00,-10,-11,92.38,230,3,,0,,,,,,,
2017-01-19 17:30:00,-7,-10,79.16,340,1,,0,,NSC,,,,,
2017-01-20 9:30:00,-9,-11,85.4,,2,,0,,NSC,,,,,
2017-01-21 2:30:00,-12,-13,92.25,10,3,,0,,NSC,,,,,
2017-01-21 18:30:00,-6,-9,79.31,30,3,,0,,NSC,,,,,
2017-01-22 10:30:00,-5,-9,73.51,80,7,,0,,NSC,,,,,
2017-01-23 2:30:00,-7,-8,92.57,100,7,,0,,SCT,SCT,,1100,2200,
2017-01-23 18:00:00,-7,-8,92.57,90,7,,0,,FEW,,,1700,,
2017-01-24 10:00:00,-4,-7,79.62,300,8,,0,,BKN,OVC,,1100,1300,
2017-01-25 2:00:00,-5,-8,79.47,310,3,,0,,FEW,,,2000,,
2017-01-25 18:00:00,-3,-6,79.77,320,3,,0,,BKN,,,3300,,
2017-01-26 10:30:00,-1,-5,74.26,80,3,,0,,BKN,,,4300,,
2017-01-27 2:30:00,-10,-12,85.28,50,2,,0,,NSC,,,,,
2017-01-27 18:30:00,-6,-7,92.63,120,11,,0,,OVC,,,1100,,
2017-01-28 10:30:00,-7,-8,92.57,80,10,,0,,OVC,,,700,,
2017-01-29 2:00:00,-7,-7,100,60,7,,0,,BKN,OVC,,200,300,
2017-01-29 18:00:00,-6,-7,92.63,110,4,,0,,OVC,,,300,,
2017-01-30 9:00:00,-8,-9,92.5,90,8,,0,,OVC,,,300,,
2017-01-31 1:00:00,-5,-7,85.85,90,3,,0,,OVC,,,900,,
2017-01-31 15:48:00,-4,-4,100,70,7,,0,,OVC,,,300,,
2017-02-01 6:00:00,-1,-1,100,360,4,,0,,SCT,OVC,,400,500,
2017-02-01 18:00:00,0,0,100,90,3,,0,,OVC,,,200,,
2017-02-02 8:05:00,0,-1,92.97,130,3,,0,,OVC,,,200,,
2017-02-02 20:48:00,1,1,100,40,7,,0,,OVC,,,200,,
2017-02-03 11:30:00,1,1,100,120,5,,0,,VV,,,200,,
2017-02-04 2:30:00,1,1,100,270,5,,0,,SCT,BKN,,800,1000,
2017-02-04 18:30:00,1,1,100,40,9,,0,,VV,,,100,,
2017-02-05 10:00:00,9,2,61.52,240,5,,0,,FEW,,,2500,,
2017-02-06 2:00:00,3,2,93.14,30,5,,0,,FEW,BKN,,1400,1600,
2017-02-06 18:00:00,3,2,93.14,290,9,,0,,FEW,BKN,,800,3600,
2017-02-07 10:00:00,1,-4,69.25,340,10,,0,,FEW,,,2000,,
2017-02-08 2:00:00,-2,-5,79.92,340,13,,0,,SCT,BKN,,1700,4000,
2017-02-08 18:00:00,-2,-5,79.92,300,4,,0,,OVC,,,1300,,
2017-02-09 10:00:00,0,-4,74.44,,1,,0,,FEW,OVC,,1500,3500,
2017-02-10 1:00:00,0,-1,92.97,90,6,,0,,BKN,OVC,,400,1000,
2017-02-10 16:30:00,1,-1,86.49,100,9,,0,,NSC,,,,,
2017-02-11 8:30:00,0,-3,80.22,120,10,,0,,FEW,BKN,,1500,8500,
2017-02-12 0:30:00,1,-2,80.36,110,10,,0,,BKN,,,4600,,
2017-02-12 16:30:00,3,-3,64.7,90,7,,0,,,,,,,
2017-02-13 8:00:00,-1,-3,86.28,50,4,,0,,NSC,,,,,
2017-02-14 1:00:00,-3,-4,92.8,,3,,0,,NSC,,,,,
2017-02-14 17:00:00,2,-2,74.8,40,3,,0,,NSC,,,,,
2017-02-15 8:30:00,2,-2,74.8,,2,,0,,NSC,,,,,
2017-02-16 0:30:00,-1,-2,92.92,30,4,,0,,NSC,,,,,
2017-02-16 14:30:00,-1,-2,92.92,60,4,,0,,OVC,,,200,,
2017-02-17 6:00:00,-2,-2,100,10,5,,0,,BKN,OVC,,100,200,
2017-02-17 20:00:00,3,2,93.14,,2,,0,,FEW,BKN,,1000,2500,
2017-02-18 12:00:00,6,3,81.07,300,10,,0,,FEW,SCT,BKN,1200,2200,5500
2017-02-19 4:30:00,0,-1,92.97,190,2,,0,,,,,,,
2017-02-19 19:30:00,1,0,93.03,80,3,,0,,BKN,OVC,,100,200,
2017-02-20 8:30:00,0,0,100,140,3,,0,,BKN,OVC,,100,200,
2017-02-20 22:00:00,4,1,80.79,210,5,,0,,,,,,,
2017-02-21 13:30:00,10,8,87.37,240,10,,0,,FEW,BKN,OVC,800,3600,4500
2017-02-22 5:30:00,4,3,93.19,230,5,,0,,SCT,BKN,,3800,4300,
2017-02-22 21:30:00,12,5,62.23,250,17,,0,,,,,,,
2017-02-23 12:00:00,12,7,71.45,160,9,,0,,,,,,,
2017-02-24 4:00:00,7,3,75.68,220,9,,0,,,,,,,
2017-02-24 16:30:00,8,-3,45.73,310,12,,0,,,,,,,
2017-02-25 8:30:00,5,-4,52.17,310,10,,0,,,,,,,
2017-02-26 0:30:00,-1,-4,80.07,40,5,,0,,,,,,,
2017-02-26 16:00:00,9,-2,46.02,160,2,,0,,,,,,,
2017-02-27 8:00:00,4,-1,69.88,40,9,,0,,,,,,,
2017-02-28 0:00:00,5,2,80.93,110,9,,0,,,,,,,
2017-02-28 16:00:00,9,3,66.05,130,4,,0,,,,,,,
2017-03-01 7:00:00,7,2,70.48,290,12,,0,,FEW,BKN,BKN,2000,3600,10000
2017-03-01 22:00:00,2,-2,74.8,,2,,0,,,,,,,
2017-03-02 13:37:00,12,3,54.07,260,16,,0,26,FEW,BKN,,2000,7900,
2017-03-03 5:30:00,3,-3,64.7,220,6,,0,,,,,,,
2017-03-03 21:30:00,7,1,65.61,140,6,,0,,,,,,,
2017-03-04 11:30:00,18,4,39.43,190,21,,0,,,,,,,
2017-03-05 2:00:00,11,6,71.26,170,5,,0,,,,,,,
2017-03-05 18:00:00,9,5,76.01,140,8,,0,,FEW,SCT,BKN,4300,5700,6500
2017-03-06 9:00:00,10,1,53.54,280,18,,0,,FEW,,,3600,,
2017-03-07 0:30:00,1,0,93.03,340,4,,0,,SCT,,,1900,,
2017-03-07 14:00:00,11,1,50.08,310,11,,0,,FEW,SCT,,3400,6300,
2017-03-08 6:00:00,5,0,70.08,330,10,,0,,BKN,,,2000,,
2017-03-08 21:31:00,4,-1,69.88,290,3,,0,,,,,,,
2017-03-09 13:30:00,13,5,58.27,320,8,,0,,SCT,BKN,,3700,4200,
2017-03-10 5:30:00,7,3,75.68,290,12,,0,,FEW,SCT,,2000,5200,
2017-03-10 21:30:00,6,2,75.5,330,8,,0,,SCT,BKN,,2600,5800,
2017-03-11 13:00:00,10,-2,43.03,350,14,,0,,,,,,,
2017-03-12 5:00:00,3,-2,69.67,360,6,,0,,,,,,,
2017-03-12 21:00:00,6,-2,56.48,20,5,,0,,,,,,,
2017-03-13 13:00:00,11,0,46.59,300,13,,0,,,,,,,
2017-03-14 4:30:00,2,-1,80.51,,1,,0,,,,,,,
2017-03-14 20:30:00,8,2,65.83,350,7,,0,,,,,,,
2017-03-15 11:19:00,12,4,58.02,300,10,,0,,FEW,BKN,,3600,4500,
2017-03-16 3:00:00,4,0,75.16,220,4,,0,,,,,,,
2017-03-16 18:00:00,13,0,40.84,350,10,,0,,,,,,,
2017-03-17 9:30:00,11,2,53.81,140,7,,0,,,,,,,
2017-03-17 23:30:00,12,8,76.5,,1,,0,,FEW,SCT,,1800,6500,
2017-03-18 14:30:00,12,5,62.23,280,25,,0,,FEW,SCT,,2600,6900,
2017-03-19 4:30:00,6,2,75.5,280,10,,0,,BKN,,,4500,,
2017-03-19 20:30:00,8,7,93.4,220,3,,0,,FEW,BKN,,900,4800,
2017-03-20 12:00:00,16,6,51.45,280,12,,0,,FEW,BKN,,4500,5300,
2017-03-21 4:00:00,6,5,93.3,0,0,,0,,,,,,,
2017-03-21 20:00:00,13,8,71.64,10,3,,0,,,,,,,
2017-03-22 12:00:00,14,8,67.12,290,9,,0,,,,,,,
2017-03-23 4:00:00,3,2,93.14,,1,,0,,NSC,,,,,
2017-03-23 20:00:00,11,7,76.34,260,4,,0,,,,,,,
2017-03-24 12:00:00,12,5,62.23,330,15,,0,,FEW,,,2900,,
2017-03-25 4:00:00,4,1,80.79,,1,,0,,BKN,,,3200,,
2017-03-25 20:00:00,9,-1,49.53,300,5,,0,,,,,,,
2017-03-26 11:30:00,11,-6,29.82,50,13,,0,,,,,,,
2017-03-27 3:30:00,1,-4,69.25,40,5,,0,,,,,,,
2017-03-27 19:00:00,11,-6,29.82,250,3,,0,,,,,,,
2017-03-28 10:00:00,15,-1,33.35,190,5,,0,,,,,,,
2017-03-29 1:30:00,13,2,47.16,280,6,,0,,,,,,,
2017-03-29 17:30:00,20,3,32.43,310,10,,0,,,,,,,
2017-03-30 9:30:00,15,8,62.92,330,6,,0,,FEW,BKN,,3100,7200,
2017-03-31 1:30:00,7,5,87.09,340,1,,0,,,,,,,
2017-03-31 17:30:00,17,6,48.28,150,7,,0,,,,,,,
2017-04-01 9:00:00,18,7,48.55,120,14,,0,,,,,,,
2017-04-02 1:00:00,9,4,70.88,30,8,,0,,,,,,,
2017-04-02 17:00:00,21,8,43.13,140,2,,0,,,,,,,
2017-04-03 9:00:00,20,7,42.85,280,4,,0,,,,,,,
2017-04-04 1:00:00,10,6,76.18,250,4,,0,,,,,,,
2017-04-04 17:00:00,17,7,51.72,320,13,,0,,,,,,,
2017-04-05 8:00:00,12,8,76.5,300,13,,0,,FEW,,,1600,,
2017-04-05 23:30:00,11,6,71.26,300,6,,0,,FEW,SCT,,2900,7900,
2017-04-06 13:30:00,10,-3,39.95,310,22,,0,,,,,,,
2017-04-07 4:30:00,7,2,70.48,300,11,,0,,FEW,BKN,,1500,4800,
2017-04-07 20:30:00,9,6,81.47,290,9,,0,,FEW,OVC,,2800,3700,
2017-04-08 12:30:00,15,3,44.47,340,16,,0,,,,,,,
2017-04-09 4:30:00,8,6,87.19,,2,,0,,,,,,,
2017-04-09 20:30:00,9,5,76.01,10,4,,0,,,,,,,
2017-04-10 12:00:00,20,9,49.1,,3,,0,,FEW,,,4600,,
2017-04-11 1:30:00,14,9,71.83,280,9,,0,,,,,,,
2017-04-11 17:00:00,12,-1,40.54,350,16,,0,,,,,,,
2017-04-12 8:30:00,11,1,50.08,210,10,,0,,,,,,,
2017-04-13 0:30:00,10,8,87.37,,2,,0,,NSC,,,,,
2017-04-13 15:30:00,12,5,62.23,340,9,,0,,FEW,BKN,,2500,9500,
2017-04-14 7:30:00,13,4,54.34,310,10,,0,,FEW,,,3400,,
2017-04-14 23:30:00,7,3,75.68,330,3,,0,,,,,,,
2017-04-15 15:30:00,16,5,48,260,5,,0,,FEW,BKN,,4500,8400,
2017-04-16 7:00:00,10,5,71.07,300,8,,0,,FEW,BKN,,2200,7000,
2017-04-16 22:30:00,7,2,70.48,280,6,,0,,,,,,,
2017-04-17 14:30:00,11,3,57.77,300,10,,0,,FEW,BKN,,3300,7500,
2017-04-18 6:00:00,5,2,80.93,310,11,,0,,FEW,SCT,,1800,5900,
2017-04-18 21:00:00,3,-1,74.98,340,12,,0,,FEW,,,3100,,
2017-04-19 11:00:00,2,0,86.59,350,18,,0,,SCT,BKN,OVC,1500,2300,3000
2017-04-20 2:30:00,3,-3,64.7,350,22,,0,32,,,,,,
2017-04-20 16:00:00,5,-4,52.17,340,19,,0,,FEW,SCT,,4500,8300,
2017-04-21 7:30:00,6,-5,45.14,330,13,,0,,FEW,,,4200,,
2017-04-21 23:30:00,7,-2,52.72,290,9,,0,,,,,,,
2017-04-22 15:09:00,13,3,50.64,280,16,,0,28,SCT,BKN,,3700,8400,
2017-04-23 7:00:00,8,1,61.28,310,10,,0,,FEW,SCT,,3400,6000,
2017-04-23 22:30:00,6,-1,60.79,290,6,,0,,,,,,,
2017-04-24 14:30:00,15,1,38.56,160,10,,0,,,,,,,
2017-04-25 6:30:00,9,5,76.01,50,7,,0,,SCT,,,1400,,
2017-04-25 21:00:00,15,6,54.86,190,11,,0,,,,,,,
2017-04-26 13:00:00,17,8,55.37,150,12,,0,,,,,,,
2017-04-27 5:00:00,7,5,87.09,310,7,,0,,FEW,OVC,,800,3400,
2017-04-27 21:00:00,7,5,87.09,280,6,,0,,FEW,OVC,,1000,1600,
2017-04-28 12:00:00,7,5,87.09,310,8,,0,,FEW,BKN,BKN,1000,1300,1700
2017-04-29 3:30:00,4,2,86.79,300,10,,0,,FEW,SCT,BKN,1000,2000,5000
2017-04-29 19:00:00,10,3,61.76,300,8,,0,,,,,,,
2017-04-30 11:00:00,15,2,41.42,140,6,,0,,,,,,,
2017-05-01 3:00:00,8,4,75.84,120,12,,0,,,,,,,
2017-05-01 19:00:00,12,6,66.7,100,7,,0,,,,,,,
2017-05-02 10:30:00,15,5,51.18,310,10,,0,,FEW,,,4300,,
2017-05-03 2:30:00,7,5,87.09,340,2,,0,,,,,,,
2017-05-03 17:00:00,12,10,87.56,290,10,,0,,FEW,SCT,BKN,1000,5600,6300
2017-05-04 5:30:00,9,9,100,230,5,,0,,SCT,BKN,,100,600,
2017-05-04 21:30:00,11,9,87.47,20,3,,0,,,,,,,
2017-05-05 13:30:00,15,11,76.98,320,8,,0,,FEW,BKN,,2800,7400,
2017-05-06 5:30:00,14,11,82.12,290,7,,0,,FEW,SCT,,1000,10000,
2017-05-06 21:00:00,15,13,87.83,,2,,0,,,,,,,
2017-05-07 12:30:00,20,11,56.13,310,17,,0,,FEW,SCT,,3500,4000,
2017-05-08 4:30:00,12,7,71.45,320,12,,0,,FEW,,,1800,,
2017-05-08 20:30:00,14,9,71.83,300,10,,0,,,,,,,
2017-05-09 12:30:00,10,0,49.81,320,9,,0,,BKN,,,4300,,
2017-05-10 4:30:00,2,-2,74.8,360,2,,0,,,,,,,
2017-05-10 20:00:00,8,2,65.83,120,5,,0,,,,,,,
2017-05-11 12:00:00,20,8,45.88,160,7,,0,,FEW,,,4500,,
2017-05-12 4:00:00,10,9,93.5,40,3,,0,,,,,,,
2017-05-12 20:00:00,18,11,63.6,220,7,,0,,,,,,,
2017-05-13 12:00:00,23,12,49.9,290,17,,0,,FEW,SCT,,4000,4500,
2017-05-14 4:00:00,12,10,87.56,340,3,,0,,,,,,,
2017-05-14 20:00:00,19,12,63.82,330,4,,0,,,,,,,
2017-05-15 12:00:00,22,13,56.63,300,10,,0,,FEW,SCT,,3800,3800,
2017-05-16 4:00:00,14,11,82.12,270,6,,0,,,,,,,
2017-05-16 19:30:00,19,10,55.88,340,7,,0,,,,,,,
2017-05-17 11:30:00,23,7,35.66,80,6,,0,,,,,,,
2017-05-18 3:30:00,10,7,81.61,20,5,,0,,,,,,,
2017-05-18 19:00:00,20,9,49.1,140,7,,0,,,,,,,
2017-05-19 10:30:00,26,9,34.13,140,15,,0,,,,,,,
2017-05-20 1:16:00,15,8,62.92,290,20,,0,31,,,,,,
2017-05-20 14:00:00,16,9,63.15,300,20,,0,30,SCT,BKN,,2800,3500,
2017-05-21 4:00:00,14,11,82.12,320,12,,0,,FEW,SCT,BKN,1000,3500,10000
2017-05-21 20:00:00,17,11,67.75,310,10,,0,,,,,,,
2017-05-22 12:00:00,23,11,46.71,340,5,,0,,FEW,,,4500,,
2017-05-23 4:00:00,13,12,93.65,360,4,,0,,,,,,,
2017-05-23 18:00:00,20,15,72.92,40,3,,0,,FEW,FEW,BKN,3000,4000,6500
2017-05-24 9:30:00,20,14,68.35,340,10,,0,,SCT,,,2800,,
2017-05-25 0:30:00,13,5,58.27,300,9,,0,,,,,,,
2017-05-25 16:30:00,18,9,55.63,320,10,,0,,FEW,SCT,,4000,7200,
2017-05-26 8:00:00,20,6,40,330,9,,0,,FEW,,,4800,,
2017-05-26 23:00:00,15,9,67.33,310,1,,0,,,,,,,
2017-05-27 14:00:00,25,7,31.62,360,10,,0,,,,,,,
2017-05-28 6:00:00,17,8,55.37,60,6,,0,,,,,,,
2017-05-28 22:00:00,15,8,62.92,130,4,,0,,,,,,,
2017-05-29 13:30:00,27,11,36.79,190,6,,0,,,,,,,
2017-05-30 5:30:00,19,12,63.82,50,3,,0,,,,,,,
2017-05-30 21:30:00,23,15,60.67,310,3,,0,,,,,,,
2017-05-31 11:36:00,28,16,48.05,300,9,,0,,FEW,FEW,SCT,3600,4500,4800
2017-06-01 2:00:00,21,13,60.21,10,6,,0,,,,,,,
2017-06-01 18:00:00,24,9,38.46,340,5,,0,,,,,,,
